Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Hotel-de-Ville,48.8534,2.3583,Sherry Butt,48.85326738634583,2.3641137778759003,Cocktail Bar
Hotel-de-Ville,48.8534,2.3583,Grom,48.856737028179374,2.356932789896476,Ice Cream Shop
Hotel-de-Ville,48.8534,2.3583,La Mangerie,48.85571977276834,2.3627632856369014,Tapas Restaurant
Hotel-de-Ville,48.8534,2.3583,Murciano Boulangerie et Patisserie,48.85698355286805,2.3597894794820027,Bakery
Hotel-de-Ville,48.8534,2.3583,Keep Cool,48.85208479878069,2.3633714946624815,Gym
Hotel-de-Ville,48.8534,2.3583,Place du Marché Sainte-Catherine,48.85539047488832,2.3628169298171997,Plaza
Hotel-de-Ville,48.8534,2.3583,She's Cake,48.85679050366136,2.356525894843903,Cupcake Shop
Hotel-de-Ville,48.8534,2.3583,Florence Kahn,48.85730682545885,2.3590140076755444,Deli / Bodega
Hotel-de-Ville,48.8534,2.3583,Pavillon de l'Arsenal,48.85065016214532,2.362340470390449,Museum
Hotel-de-Ville,48.8534,2.3583,L'Alimentari,48.85655340596987,2.358393653575416,Italian Restaurant
Hotel-de-Ville,48.8534,2.3583,Le Flore en l'Île,48.852787337865735,2.353368207366823,French Restaurant
Hotel-de-Ville,48.8534,2.3583,L'As du Fallafel,48.85741376683434,2.3590779304504395,Falafel Restaurant
Hotel-de-Ville,48.8534,2.3583,Stolly's,48.85643222530419,2.3572008204178174,Pub
Hotel-de-Ville,48.8534,2.3583,Tabio,48.8567305,2.357092,Clothing Store
Hotel-de-Ville,48.8534,2.3583,Les Fous de l'Île,48.85221305911912,2.356882355835097,French Restaurant
Hotel-de-Ville,48.8534,2.3583,La Tour d'Argent,48.849791141859484,2.3549500107765198,French Restaurant
Hotel-de-Ville,48.8534,2.3583,Pasta Linea,48.85524971348305,2.3634157029409995,Italian Restaurant
Hotel-de-Ville,48.8534,2.3583,Vins des Pyrénées,48.85371248516514,2.3644620724780503,French Restaurant
Hotel-de-Ville,48.8534,2.3583,Rue des Barres,48.85510723755554,2.355042479755412,Pedestrian Plaza
Hotel-de-Ville,48.8534,2.3583,Le Marché,48.85527993774872,2.362815234908998,French Restaurant
Hotel-de-Ville,48.8534,2.3583,Les Mots à la Bouche,48.85771855127609,2.3573224499493,Bookstore
Hotel-de-Ville,48.8534,2.3583,Le Temps des Cerises,48.85255362794662,2.364194654389621,French Restaurant
Hotel-de-Ville,48.8534,2.3583,Homies,48.85354190495365,2.364448383450508,Tapas Restaurant
Hotel-de-Ville,48.8534,2.3583,Le Sarrasin et le Froment,48.852720274957456,2.354271411895752,Creperie
Hotel-de-Ville,48.8534,2.3583,Jardin de Sully,48.85498719619549,2.3640553433490066,Garden
Hotel-de-Ville,48.8534,2.3583,Restaurant AT,48.84962786526761,2.354653592824174,Japanese Restaurant
Hotel-de-Ville,48.8534,2.3583,Berges de Seine – Rive droite,48.855130568830376,2.352289446225441,Pedestrian Plaza
Hotel-de-Ville,48.8534,2.3583,La Droguerie du Marais,48.857837832158246,2.3580553473763914,French Restaurant
Hotel-de-Ville,48.8534,2.3583,Les Pinces,48.85755185997607,2.3563175494829465,Seafood Restaurant
Hotel-de-Ville,48.8534,2.3583,Galerie Sakura,48.85726430775278,2.356031975867304,Art Gallery
Hotel-de-Ville,48.8534,2.3583,L'Ébouillanté,48.854887506938255,2.355199456214905,French Restaurant
Hotel-de-Ville,48.8534,2.3583,Sacha Finkelsztajn,48.85761154,2.35843077,Jewish Restaurant
Hotel-de-Ville,48.8534,2.3583,Les Thermes de Lutèce,48.854506,2.354329,Salon / Barbershop
Hotel-de-Ville,48.8534,2.3583,Yann Couvreur Pâtisserie,48.85749727356681,2.358858153796136,Pastry Shop
Hotel-de-Ville,48.8534,2.3583,Place Baudoyer,48.856264215278,2.355422079563141,Plaza
Hotel-de-Ville,48.8534,2.3583,Les Mauvais Garçons,48.856828817719254,2.35508376610984,Lyonese Bouchon
Hotel-de-Ville,48.8534,2.3583,Hôtel Saint-Louis,48.85266784726747,2.3541636327891102,Hotel
Hotel-de-Ville,48.8534,2.3583,L'Ambroisie,48.85534,2.364355,French Restaurant
Hotel-de-Ville,48.8534,2.3583,La Belle Hortense,48.857511321700315,2.35752029558429,Wine Bar
Hotel-de-Ville,48.8534,2.3583,Jardin Francs Bourgeois-Rosiers,48.857422896989796,2.360200691589316,Garden
Hotel-de-Ville,48.8534,2.3583,Le Dindon en Laisse,48.85320120383447,2.36406147480011,French Restaurant
Hotel-de-Ville,48.8534,2.3583,L'Épouvantail,48.855744,2.363023,Gastropub
Hotel-de-Ville,48.8534,2.3583,Chez Julien,48.854725052367016,2.355124354362488,French Restaurant
Hotel-de-Ville,48.8534,2.3583,Lizard Lounge,48.857367095330574,2.356160206853092,Pub
Hotel-de-Ville,48.8534,2.3583,La Cure Gourmande,48.85232662171789,2.3552493381013444,Candy Store
Hotel-de-Ville,48.8534,2.3583,Square de l'Île-de-France,48.85182574835517,2.352081261570774,Park
Hotel-de-Ville,48.8534,2.3583,Galerie 88,48.854988009024574,2.3538248240947723,Tea Room
Hotel-de-Ville,48.8534,2.3583,Les Souffleurs,48.85707,2.3551006,Gay Bar
Hotel-de-Ville,48.8534,2.3583,Café Med,48.85272560657876,2.353989380912962,French Restaurant
Hotel-de-Ville,48.8534,2.3583,Monoprix,48.85421,2.36402,Supermarket
Hotel-de-Ville,48.8534,2.3583,Quai de Bourbon,48.853389357825314,2.3544875372175054,Waterfront
Hotel-de-Ville,48.8534,2.3583,La Sarrasine,48.853177,2.353939,Creperie
Hotel-de-Ville,48.8534,2.3583,Le Piment,48.85640481174577,2.362565277771221,Bar
Hotel-de-Ville,48.8534,2.3583,La Rôtisserie,48.850149598775594,2.3547955017395226,French Restaurant
Hotel-de-Ville,48.8534,2.3583,Au Lys d'Argent,48.8527895163605,2.353881745505874,Creperie
Hotel-de-Ville,48.8534,2.3583,Nespresso,48.857356562499675,2.36143643962476,Coffee Shop
Hotel-de-Ville,48.8534,2.3583,Le Trumilou,48.854906,2.354048,French Restaurant
Hotel-de-Ville,48.8534,2.3583,Monsieur Poulet,48.85634429341378,2.3625498097075623,Clothing Store
Hotel-de-Ville,48.8534,2.3583,Brasserie de l'Isle Saint-Louis,48.85305030738144,2.3534024599939585,Brasserie
Hotel-de-Ville,48.8534,2.3583,Bibliothèque Historique de la Ville de Paris,48.8570446501262,2.361764932454858,Library
Pantheon,48.8462,2.3464,Panthéon,48.846229,2.346084,Monument / Landmark
Pantheon,48.8462,2.3464,Nossa Churrasqueira,48.8473706224662,2.3481693863868713,Portuguese Restaurant
Pantheon,48.8462,2.3464,Place du Panthéon,48.84651979557016,2.344965002152421,Plaza
Pantheon,48.8462,2.3464,Jozi Café,48.847889,2.347035,Coffee Shop
Pantheon,48.8462,2.3464,Godjo,48.84757960167134,2.3479842647566334,Ethiopian Restaurant
Pantheon,48.8462,2.3464,Le Bombardier,48.84686456777357,2.347569912672043,Pub
Pantheon,48.8462,2.3464,Le Piano Vache,48.847266816912025,2.347707272470676,Pub
Pantheon,48.8462,2.3464,Ciasa Mia,48.84743416507783,2.346975803375244,Italian Restaurant
Pantheon,48.8462,2.3464,Sébastien Dégardin,48.845860987479696,2.3428289915202143,Cupcake Shop
Pantheon,48.8462,2.3464,Les Pipos,48.84741847243059,2.3484393522357245,Wine Bar
Pantheon,48.8462,2.3464,Le Coupe-Chou,48.848478737334844,2.346302435083544,French Restaurant
Pantheon,48.8462,2.3464,Le Volcan,48.84497087286654,2.349154071023857,French Restaurant
Pantheon,48.8462,2.3464,L'Estrapade,48.844764067008306,2.3466893411043657,French Restaurant
Pantheon,48.8462,2.3464,Boulangerie Anthony Bosson,48.84489,2.3490977,Bakery
Pantheon,48.8462,2.3464,Le Petit Prince de Paris,48.848591251480606,2.346508653723329,French Restaurant
Pantheon,48.8462,2.3464,Place de la Contrescarpe,48.844452870697566,2.349397838115692,Plaza
Pantheon,48.8462,2.3464,Le Resto,48.84396630105313,2.3481165634851684,French Restaurant
Pantheon,48.8462,2.3464,Han Lim,48.844537542988974,2.3485734170643933,Korean Restaurant
Pantheon,48.8462,2.3464,I Lazzari,48.84797700173605,2.3481550131597233,Italian Restaurant
Pantheon,48.8462,2.3464,Hotel Atmospheres,48.848694643480506,2.3481449440178492,Hotel
Pantheon,48.8462,2.3464,Au Doux Raisin,48.845930750973764,2.349063751382429,French Restaurant
Pantheon,48.8462,2.3464,Musée Curie,48.8443775602604,2.344821471865608,Science Museum
Pantheon,48.8462,2.3464,Amorino,48.84443884822862,2.3494636091983785,Ice Cream Shop
Pantheon,48.8462,2.3464,L'Époque,48.84475648013681,2.3497894406318665,French Restaurant
Pantheon,48.8462,2.3464,Little Bastards,48.84452843080229,2.3488003104567503,Bar
Pantheon,48.8462,2.3464,Le Port Salut,48.84611945589048,2.343038616413426,French Restaurant
Pantheon,48.8462,2.3464,La Table de Geneviève,48.847235099264985,2.3486005809027803,French Restaurant
Pantheon,48.8462,2.3464,Oi Sushi,48.84475911405908,2.3493067161990298,Sushi Restaurant
Pantheon,48.8462,2.3464,Café de la Nouvelle Mairie,48.845398,2.344796,Café
Pantheon,48.8462,2.3464,Au Vieux Cèdre,48.84452294369461,2.3489720241925496,Falafel Restaurant
Pantheon,48.8462,2.3464,Les Papilles,48.84462982913631,2.3418996786540847,Bistro
Pantheon,48.8462,2.3464,Strada Café,48.847037811343526,2.351278439067274,Café
Pantheon,48.8462,2.3464,Nuage Café,48.84924526448964,2.3476049557441896,Coffee Shop
Pantheon,48.8462,2.3464,Le Pub Saint-Hilaire,48.848093,2.346934,Pub
Pantheon,48.8462,2.3464,La Petite Périgourdine,48.848978146238736,2.3473673102076504,French Restaurant
Pantheon,48.8462,2.3464,La Truffière,48.84457788601658,2.348824161240653,French Restaurant
Pantheon,48.8462,2.3464,Place de la Sorbonne,48.84861145387873,2.3424670100212097,Plaza
Pantheon,48.8462,2.3464,Kokonor,48.845543821373724,2.3426366943826005,Asian Restaurant
Pantheon,48.8462,2.3464,Wide Open Space (WOS) Bar,48.84618293953603,2.3429757079397993,Pub
Pantheon,48.8462,2.3464,Brewberry Bar,48.84294546857269,2.3486221990301255,Bar
Pantheon,48.8462,2.3464,Terra Nova,48.845520598037034,2.3446784913539886,Italian Restaurant
Pantheon,48.8462,2.3464,Crazy Pasta,48.844480694632594,2.348822233776467,Italian Restaurant
Pantheon,48.8462,2.3464,Bistro du Périgord,48.84988629254856,2.345055089074744,French Restaurant
Pantheon,48.8462,2.3464,Le Mélocoton,48.847109413875565,2.3487086375283655,Bar
Pantheon,48.8462,2.3464,LeFoodist,48.846319421971934,2.351234402659239,French Restaurant
Pantheon,48.8462,2.3464,Le Cosi,48.84740534527712,2.3432686375190444,Mediterranean Restaurant
Pantheon,48.8462,2.3464,Foyer Mon Vietnam,48.84839586194002,2.3485642082253224,Vietnamese Restaurant
Pantheon,48.8462,2.3464,Aux Merveilleux de Fred,48.849541728890784,2.3493568557601345,Pastry Shop
Pantheon,48.8462,2.3464,La Maison d'Isabelle,48.850006666984385,2.348443370314823,Bakery
Pantheon,48.8462,2.3464,Lhassa,48.848888983790964,2.3485063839262357,Tibetan Restaurant
Pantheon,48.8462,2.3464,Alizée Creperie,48.84307022662272,2.349200151908759,Creperie
Pantheon,48.8462,2.3464,Théâtre de la Contrescarpe,48.844400797963466,2.3488211631774902,Theater
Pantheon,48.8462,2.3464,La Capannina,48.846921672234245,2.347878157546411,Italian Restaurant
Pantheon,48.8462,2.3464,La Maison de Verlaine,48.84549778743957,2.3491639245844156,French Restaurant
Pantheon,48.8462,2.3464,Bonvivant,48.84755082513145,2.3519687354564667,Wine Bar
Pantheon,48.8462,2.3464,Chez Ann,48.843866,2.349357,Chinese Restaurant
Pantheon,48.8462,2.3464,Au P'tit Grec,48.842858,2.349721,Creperie
Pantheon,48.8462,2.3464,Boulangerie Moderne,48.84559173235973,2.3444883495813507,Bakery
Pantheon,48.8462,2.3464,La Filmothèque du Quartier Latin,48.84956850411322,2.3426390287381453,Indie Movie Theater
Pantheon,48.8462,2.3464,L'Assiette aux Fromages,48.84408306485352,2.3494192957878113,French Restaurant
Pantheon,48.8462,2.3464,Fromagerie Laurent Dubois,48.85006815113055,2.3484761634271796,Cheese Shop
Pantheon,48.8462,2.3464,Restaurant Perraudin,48.84642888247073,2.3431769989493842,French Restaurant
Pantheon,48.8462,2.3464,Le Bateau Ivre,48.84563524645732,2.34913294818571,Bar
Pantheon,48.8462,2.3464,Éric Kayser,48.848932,2.349611,Bakery
Pantheon,48.8462,2.3464,Grand Action,48.84761412154862,2.352290695489145,Indie Movie Theater
Pantheon,48.8462,2.3464,Le Choupinet,48.847681274467625,2.3407530784606934,Brasserie
Pantheon,48.8462,2.3464,Amorino,48.847185802925075,2.341665013755828,Ice Cream Shop
Pantheon,48.8462,2.3464,Hamler's Burgery,48.84907940822047,2.3497840908588286,Burger Joint
Pantheon,48.8462,2.3464,Boulangerie La Parisienne,48.84994932868986,2.3497599363327026,Bakery
Pantheon,48.8462,2.3464,Album Comics,48.850603321148505,2.345603746070992,Comic Shop
Pantheon,48.8462,2.3464,L'enclos de Ninon,48.84505,2.349771,French Restaurant
Pantheon,48.8462,2.3464,Le Cèdre,48.844747053279555,2.349216210551769,Falafel Restaurant
Pantheon,48.8462,2.3464,Hugo&Co,48.845197,2.351953,French Restaurant
Pantheon,48.8462,2.3464,La Muraille du Phénix,48.84556028816049,2.3426395953560686,Chinese Restaurant
Pantheon,48.8462,2.3464,La Grange,48.84261760626484,2.349700505219827,French Restaurant
Pantheon,48.8462,2.3464,Teddy's Bar,48.84504960471845,2.349437255301695,Bar
Pantheon,48.8462,2.3464,Breakfast in America,48.847802,2.351117,Diner
Pantheon,48.8462,2.3464,Jeux Descartes,48.84967514834527,2.34485379128734,Toy / Game Store
Pantheon,48.8462,2.3464,Hotel des Nations Saint-Germain,48.84481492289646,2.3523505439911307,Hotel
Pantheon,48.8462,2.3464,Le Pantalon,48.84567213313614,2.3419744144368666,Bar
Pantheon,48.8462,2.3464,Grom,48.847242540920675,2.3415280830801217,Ice Cream Shop
Pantheon,48.8462,2.3464,Little Cantine,48.8499,2.34314,Burger Joint
Pantheon,48.8462,2.3464,La Montagne sans Geneviève,48.84277966587648,2.3481774211124327,Bar
Pantheon,48.8462,2.3464,Le Vin Qui Parle,48.85043028418405,2.347912041004747,Wine Shop
Pantheon,48.8462,2.3464,Joe Burger,48.845265,2.349213,Burger Joint
Pantheon,48.8462,2.3464,Cinéma du Panthéon,48.84752503553684,2.342265080810427,Indie Movie Theater
Pantheon,48.8462,2.3464,Arènes de Lutèce,48.84509009536325,2.3528873920440674,Historic Site
Pantheon,48.8462,2.3464,Select Hôtel,48.848383,2.342566,Hotel
Pantheon,48.8462,2.3464,Hotel Excelsior,48.848172,2.342072,Hotel
Pantheon,48.8462,2.3464,Collège des Bernardins,48.84860547628235,2.3520224212748646,Historic Site
Pantheon,48.8462,2.3464,Le Chouff Bar,48.842992328950494,2.3487094657286316,Bar
Pantheon,48.8462,2.3464,Bières Cultes,48.84640553948485,2.3518358059841193,Liquor Store
Pantheon,48.8462,2.3464,Hôtel Marignan,48.85009322548381,2.346585648573197,Hotel
Pantheon,48.8462,2.3464,Chicha Shop,48.8432,2.34922,Hookah Bar
Pantheon,48.8462,2.3464,Le Reflet,48.84981907474553,2.342760206191786,Bar
Pantheon,48.8462,2.3464,Prêt à Manger,48.84854085263187,2.3418675363063812,Sandwich Place
Pantheon,48.8462,2.3464,Hôtel Minerve Paris,48.84788034331727,2.3515671273715957,Hotel
Pantheon,48.8462,2.3464,Casa Hugo,48.84510364869614,2.3521898310752545,Tapas Restaurant
Pantheon,48.8462,2.3464,L'Authre Bistro,48.848651551784,2.3484430091581676,Bistro
Pantheon,48.8462,2.3464,Gelati d'Alberto,48.843581606870046,2.3494843930268132,Ice Cream Shop
Luxembourg,48.8483,2.3282,"Le Café Alain Ducasse, Boutique Cherche-Midi",48.849053,2.325683,Café
Luxembourg,48.8483,2.3282,Sadaharu Aoki | 青木定治,48.84801288930827,2.3303658450723477,Dessert Shop
Luxembourg,48.8483,2.3282,Jean-Charles Rochoux,48.84916706849242,2.3286736275119013,Chocolate Shop
Luxembourg,48.8483,2.3282,Marché de Raspail,48.84880722455462,2.3275264946674277,Market
Luxembourg,48.8483,2.3282,L'Épi Dupin,48.84966046275375,2.3251331239533375,French Restaurant
Luxembourg,48.8483,2.3282,Mamie Gâteaux,48.848513,2.32456,French Restaurant
Luxembourg,48.8483,2.3282,Sauvage,48.84861728112092,2.324790824482006,Wine Bar
Luxembourg,48.8483,2.3282,Hôtel Lutetia,48.85109441256857,2.326995302055743,Hotel
Luxembourg,48.8483,2.3282,La Marlotte,48.848690214789315,2.324885724048001,French Restaurant
Luxembourg,48.8483,2.3282,Boucherie Le Bourdonnec - Cherche Midi,48.849398559850464,2.3258263677264703,Steakhouse
Luxembourg,48.8483,2.3282,Atelier Vivanda,48.850685509022355,2.3281043551598084,French Restaurant
Luxembourg,48.8483,2.3282,Thevenin,48.84678108439183,2.3272521793842316,Bakery
Luxembourg,48.8483,2.3282,Le Cherche Midi,48.85060627121963,2.3280600928044146,Italian Restaurant
Luxembourg,48.8483,2.3282,Christian de Montaguere,48.84840702212208,2.324784390850509,Liquor Store
Luxembourg,48.8483,2.3282,A.P.C.,48.849555107061526,2.3317600911817102,Boutique
Luxembourg,48.8483,2.3282,La Grande Épicerie de Paris,48.85028720733153,2.3240691222224763,Gourmet Shop
Luxembourg,48.8483,2.3282,Hermès,48.851562496952035,2.3276853561401367,Tailor Shop
Luxembourg,48.8483,2.3282,Boulangerie La Parisienne,48.848373465382686,2.331519619274923,Bakery
Luxembourg,48.8483,2.3282,Square Boucicaut,48.851290844756754,2.3259043816564753,Garden
Luxembourg,48.8483,2.3282,Poilâne,48.851291597748634,2.3290543283298755,Bakery
Luxembourg,48.8483,2.3282,Le Petit Verdot,48.84805021211442,2.323411586664884,French Restaurant
Luxembourg,48.8483,2.3282,Judy the Good Life,48.84711251316561,2.3302039830748247,Juice Bar
Luxembourg,48.8483,2.3282,Le Café de la Grande Épicerie,48.8505628158976,2.323892260036338,Cupcake Shop
Luxembourg,48.8483,2.3282,La Maison du Chocolat,48.85167880469949,2.327216068095455,Chocolate Shop
Luxembourg,48.8483,2.3282,Le Bon Marché,48.851293592145254,2.324352122086566,Department Store
Luxembourg,48.8483,2.3282,Hôtel La Belle Juliette,48.84739739973032,2.322439295616906,Hotel
Luxembourg,48.8483,2.3282,Musée du Luxembourg,48.848810579832886,2.333968220602269,Art Museum
Luxembourg,48.8483,2.3282,Legend Hotel,48.845315858059905,2.325507402420044,Hotel
Luxembourg,48.8483,2.3282,Café Trama,48.847558143481734,2.3228109291494126,Bistro
Luxembourg,48.8483,2.3282,Chantelivre,48.85188318876506,2.3283207998152102,Bookstore
Luxembourg,48.8483,2.3282,Hôtel Le Littré,48.845458,2.324139,Hotel
Luxembourg,48.8483,2.3282,Place Saint-Sulpice,48.850822987537555,2.333323359489441,Plaza
Luxembourg,48.8483,2.3282,Panino Rossi,48.84640511786365,2.3272642493247986,Restaurant
Luxembourg,48.8483,2.3282,Institut Hongrois - Collegium Hungaricum,48.849084723588206,2.332678706077892,Art Gallery
Luxembourg,48.8483,2.3282,Espace Fondation EDF,48.85227192575593,2.3279885599117898,Art Gallery
Luxembourg,48.8483,2.3282,Pierre Hermé,48.851532,2.332766,Pastry Shop
Luxembourg,48.8483,2.3282,Amorino,48.84472335853748,2.3321104795364187,Ice Cream Shop
Luxembourg,48.8483,2.3282,Le Timbre,48.84423959230865,2.3298675409516423,French Restaurant
Luxembourg,48.8483,2.3282,Théâtre Lucernaire,48.84420089352537,2.3302727713895743,Theater
Luxembourg,48.8483,2.3282,Pâtisserie Michalak,48.8514724856501,2.3322290182113647,Pastry Shop
Luxembourg,48.8483,2.3282,Amorino,48.845254960482734,2.325441688299179,Ice Cream Shop
Luxembourg,48.8483,2.3282,Moustache,48.84413771840043,2.329804987376627,French Restaurant
Luxembourg,48.8483,2.3282,Le Petit Littré,48.845029,2.324027,Bistro
Luxembourg,48.8483,2.3282,Angelina,48.84890308583647,2.3340607587388726,Tea Room
Luxembourg,48.8483,2.3282,Boutique Orange,48.84635344103694,2.326286988875039,Electronics Store
Luxembourg,48.8483,2.3282,Hôtel Sainte-Beuve,48.84399498324963,2.329370007479347,Hotel
Luxembourg,48.8483,2.3282,La Cuisine de Philippe,48.84913336658385,2.334794916902147,French Restaurant
Luxembourg,48.8483,2.3282,Fnac,48.84580809348474,2.325154671638841,Department Store
Luxembourg,48.8483,2.3282,Jean-Paul Hévin,48.844615266673095,2.332022488117218,Chocolate Shop
Luxembourg,48.8483,2.3282,Pierre Geronimi,48.850349,2.334093,Ice Cream Shop
Luxembourg,48.8483,2.3282,Georges Cannon,48.84638331976766,2.3273925227205186,Tea Room
Luxembourg,48.8483,2.3282,La Fournée d'Augustine,48.844583330906566,2.3318433621520156,Bakery
Luxembourg,48.8483,2.3282,Uniqlo,48.84582374545622,2.3255123731326828,Clothing Store
Luxembourg,48.8483,2.3282,Invictus,48.84415783017536,2.3296316873499516,French Restaurant
Luxembourg,48.8483,2.3282,Yves Rocher,48.845419,2.325114,Cosmetics Shop
Luxembourg,48.8483,2.3282,Statue de la Liberté,48.8463712617587,2.333173715387209,Outdoor Sculpture
Luxembourg,48.8483,2.3282,Sous les cerisiers,48.843910997496266,2.328224006968384,Japanese Restaurant
Luxembourg,48.8483,2.3282,Hôtel Luxembourg Parc Paris,48.849170053993824,2.3348492547353814,Hotel
Luxembourg,48.8483,2.3282,Tennis du Jardin du Luxembourg,48.84706047412405,2.334286622870381,Tennis Court
Luxembourg,48.8483,2.3282,Cinéma Lucernaire,48.84421789808606,2.3303153103948424,Indie Movie Theater
Luxembourg,48.8483,2.3282,Le Guynemer,48.844767,2.332402,Café
Luxembourg,48.8483,2.3282,"Arrêt Guynemer-Vavin [58, 82, 83]",48.84481252498638,2.3324367836865374,Bus Stop
Palais-Bourbon,48.8619,2.3186,Restaurant Le Concorde,48.86119630044248,2.3202301561832424,French Restaurant
Palais-Bourbon,48.8619,2.3186,Rosa Bonheur sur Seine,48.86322568698965,2.315520425767086,Beer Garden
Palais-Bourbon,48.8619,2.3186,Le Concorde,48.861234,2.32023,French Restaurant
Palais-Bourbon,48.8619,2.3186,Le Bourbon,48.860626335829316,2.318962812423706,French Restaurant
Palais-Bourbon,48.8619,2.3186,Musée de l'Orangerie,48.86379017505446,2.322664260864258,Art Museum
Palais-Bourbon,48.8619,2.3186,Promenade des Berges de la Seine – André Gorz,48.86190565909944,2.3221492767333984,Pedestrian Plaza
Palais-Bourbon,48.8619,2.3186,Chez Françoise,48.86192434688699,2.3144443797783487,French Restaurant
Palais-Bourbon,48.8619,2.3186,Place du Palais Bourbon,48.86058983027663,2.3182921943883255,Plaza
Palais-Bourbon,48.8619,2.3186,Berges de Seine – Rive gauche,48.8630533475824,2.3135475165272785,Pedestrian Plaza
Palais-Bourbon,48.8619,2.3186,Garance,48.86000692667597,2.315283874562083,French Restaurant
Palais-Bourbon,48.8619,2.3186,Esplanade des Invalides,48.86055924945091,2.313549880380462,Plaza
Palais-Bourbon,48.8619,2.3186,Place de la Concorde,48.8655899274154,2.321215867996216,Plaza
Palais-Bourbon,48.8619,2.3186,Fontaine des Mers,48.86498947276405,2.3207874713595387,Fountain
Palais-Bourbon,48.8619,2.3186,Hôtel d'Orsay,48.860394394553,2.323172082624183,Hotel
Palais-Bourbon,48.8619,2.3186,Da Rocco,48.85761870685993,2.3172763175229636,Italian Restaurant
Palais-Bourbon,48.8619,2.3186,Hôtel Bourgogne et Montana,48.860189151982105,2.3183453199031185,Hotel
Palais-Bourbon,48.8619,2.3186,Casa Germain,48.860625618958,2.3191626369953156,Italian Restaurant
Palais-Bourbon,48.8619,2.3186,Amorino,48.86421536708272,2.324462294850483,Ice Cream Shop
Palais-Bourbon,48.8619,2.3186,Square Samuel Rousseau,48.85895371125725,2.3197000699668844,Park
Palais-Bourbon,48.8619,2.3186,Mozza & Co,48.86163163600402,2.3232838990724054,Food Truck
Palais-Bourbon,48.8619,2.3186,Alléno Paris au Pavillon Ledoyen,48.86611166972762,2.316349255222557,French Restaurant
Palais-Bourbon,48.8619,2.3186,Cuppa Café,48.859361,2.32351,Coffee Shop
Palais-Bourbon,48.8619,2.3186,Nicole’s,48.8592475852471,2.3238116498296177,Italian Restaurant
Palais-Bourbon,48.8619,2.3186,Le Vin de Bellechasse,48.858871170316476,2.3234630297657266,French Restaurant
Palais-Bourbon,48.8619,2.3186,Librairie des Jardins,48.86510852355051,2.3226087543019425,Bookstore
Palais-Bourbon,48.8619,2.3186,Flow,48.86334213394012,2.3148230736543423,Music Venue
Palais-Bourbon,48.8619,2.3186,Le Basilic,48.85765306225518,2.318941354751587,French Restaurant
Palais-Bourbon,48.8619,2.3186,Boulangerie Gosselin,48.85867948259728,2.3230070543726447,Bakery
Palais-Bourbon,48.8619,2.3186,Centre Culturel Canadien,48.86069594861964,2.3149302394333833,Cultural Center
Palais-Bourbon,48.8619,2.3186,Hôtel Le BelleChasse,48.85968108293839,2.3241634034547065,Hotel
Palais-Bourbon,48.8619,2.3186,La Dauphine,48.861036244371924,2.3208088720737403,French Restaurant
Palais-Bourbon,48.8619,2.3186,Compose,48.85881603550714,2.323319350220205,Salad Place
Palais-Bourbon,48.8619,2.3186,Au Coin De La Rue,48.857625506135726,2.3175443809663916,Café
Palais-Bourbon,48.8619,2.3186,Tabac de l'Assemblée,48.85983076666402,2.318119548156032,Smoke Shop
Palais-Bourbon,48.8619,2.3186,Faust,48.863168613207854,2.3127160436390324,Beer Garden
Palais-Bourbon,48.8619,2.3186,RER Invalides [C],48.86290791986464,2.3136305809020996,Train Station
Palais-Bourbon,48.8619,2.3186,L'Épée de Blé,48.85945109418768,2.3238980770111084,Sandwich Place
Palais-Bourbon,48.8619,2.3186,Evangelista,48.85957,2.324116,Café
Palais-Bourbon,48.8619,2.3186,Aux Ducs de Bourgogne,48.85810097401735,2.317845092462093,Restaurant
Palais-Bourbon,48.8619,2.3186,Le Solférino,48.85922737911991,2.3226973829423434,French Restaurant
Palais-Bourbon,48.8619,2.3186,L'Appartement,48.859197431486244,2.3238791507546366,Gift Shop
Quartier des Champs-Elysees,48.8662,2.3078,Christian Dior,48.866666,2.306178,Tailor Shop
Quartier des Champs-Elysees,48.8662,2.3078,Chanel,48.867341876477525,2.3075029300593997,Boutique
Quartier des Champs-Elysees,48.8662,2.3078,Louis Vuitton,48.86626935918871,2.3054136259725055,Boutique
Quartier des Champs-Elysees,48.8662,2.3078,Fendi,48.86801657364381,2.3076168379946083,Clothing Store
Quartier des Champs-Elysees,48.8662,2.3078,La Maison Champs-Élysées,48.8665732379619,2.309149955435133,Hotel
Quartier des Champs-Elysees,48.8662,2.3078,L'Avenue,48.86725728728338,2.3062773048877716,French Restaurant
Quartier des Champs-Elysees,48.8662,2.3078,Place François 1er,48.86626890502491,2.3079122869144872,Plaza
Quartier des Champs-Elysees,48.8662,2.3078,Hôtel Plaza Athénée,48.86623539871467,2.304373677060653,Hotel
Quartier des Champs-Elysees,48.8662,2.3078,Hôtel San Régis,48.86668026835116,2.3084497340290806,Hotel
Quartier des Champs-Elysees,48.8662,2.3078,Lasserre,48.86627508768674,2.3101569700324203,French Restaurant
Quartier des Champs-Elysees,48.8662,2.3078,La Table du Huit,48.86686349850318,2.308868225385194,French Restaurant
Quartier des Champs-Elysees,48.8662,2.3078,Le Bar du Plaza Athénée,48.866307,2.3044,Hotel Bar
